Nathan Dieudonne,28,25,28.8,3.5,7.2,.493,3.4,6.5,.519,0.2,0.7,.250,2.5,4.2,.585,2.6,5.2,7.8,2.1,0.9,0.3,2.4,3.2,9.7,0
Kyle Foreman,29,26,29.2,3.1,7.2,.428,2.1,4.2,.500,1.0,3.0,.326,2.1,2.8,.750,0.2,2.5,2.7,3.9,1.1,0.1,2.6,2.2,9.2,0
Justin Alston,8,7,22.1,3.3,7.0,.464,3.3,7.0,.464,0.0,0.0,,2.3,3.5,.643,1.5,3.4,4.9,1.5,0.4,0.4,1.3,3.0,8.8,0
Nick Havener,34,16,20.7,2.8,5.6,.495,2.7,5.5,.500,0.1,0.2,.333,1.1,1.7,.632,1.7,4.4,6.1,1.3,1.1,1.2,1.4,3.4,6.7,0
Blaise Mbargorba,34,9,13.5,1.9,3.2,.573,1.9,3.2,.573,0.0,0.0,,0.7,1.0,.697,1.0,1.7,2.7,0.2,0.1,1.0,0.9,1.8,4.4,0
Eric Johnson,23,8,17.2,1.3,3.3,.390,0.5,1.4,.333,0.8,1.9,.432,0.7,1.0,.739,0.1,0.9,1.0,1.9,1.0,0.1,0.9,1.6,4.2,0
Will Goff,7,0,14.0,1.3,2.3,.563,0.4,0.6,.750,0.9,1.7,.500,0.1,0.4,.333,0.3,1.3,1.6,0.6,0.0,0.0,0.6,0.6,3.6,0
Dylan Haines,28,8,11.1,1.3,2.7,.461,0.9,1.7,.511,0.4,1.0,.379,0.3,0.4,.636,0.6,2.1,2.7,0.5,0.2,0.7,1.0,1.5,3.1,0
Brandon Johnson,13,0,2.5,0.5,1.1,.500,0.2,0.3,.750,0.3,0.8,.400,0.1,0.1,1.000,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.3,1.5,0
Kamali Chambers,24,0,5.9,0.3,0.9,.381,0.1,0.3,.429,0.2,0.6,.357,0.3,0.5,.636,0.0,0.3,0.4,0.4,0.1,0.0,0.2,0.7,1.2,0
Cedric Hankerson,29,29,33.9,4.2,10.5,.397,1.7,4.3,.395,2.5,6.2,.398,5.0,7.5,.673,0.7,3.8,4.5,2.6,1.8,0.1,2.7,2.9,15.9,0
Eric Fanning,30,4,21.3,3.5,7.3,.486,2.7,5.2,.522,0.8,2.0,.393,4.4,5.8,.759,0.7,2.9,3.6,1.5,0.4,0.1,1.8,2.4,12.3,0
Nathan Dieudonne,29,25,30.4,3.4,7.2,.474,2.9,5.2,.556,0.5,2.0,.259,2.4,3.7,.645,2.4,5.1,7.4,1.6,0.7,0.4,1.9,2.9,9.7,0
John Papale,30,30,37.0,3.2,7.8,.406,1.3,2.8,.458,1.9,5.0,.377,1.0,1.4,.714,0.5,2.3,2.7,3.4,0.6,0.2,1.3,1.9,9.2,0
Cheddi Mosely,29,25,23.9,3.1,7.2,.431,1.3,2.6,.487,1.8,4.6,.398,0.6,0.9,.654,0.2,1.3,1.5,1.0,0.8,0.1,1.1,1.3,8.6,0
Justin Alston,30,30,25.0,3.5,6.1,.571,3.5,6.1,.574,0.0,0.0,.000,1.3,1.8,.691,1.7,3.7,5.4,0.9,0.6,0.7,1.6,2.6,8.3,0
Blaise Mbargorba,28,0,10.6,0.9,2.0,.473,0.9,2.0,.473,0.0,0.0,,0.5,0.7,.684,0.4,1.1,1.5,0.2,0.1,0.1,0.5,1.4,2.3,0
Will Goff,28,2,8.5,0.4,1.0,.407,0.1,0.3,.375,0.3,0.7,.421,0.5,0.5,.929,0.1,0.4,0.6,0.3,0.2,0.0,0.3,0.7,1.5,0
Eric Johnson,12,2,9.2,0.3,1.2,.286,0.3,0.6,.429,0.1,0.6,.143,0.3,0.8,.444,0.0,0.6,0.6,0.5,0.3,0.0,0.7,0.6,1.1,0
Nick Havener,16,2,8.1,0.4,1.0,.375,0.4,0.8,.462,0.0,0.2,.000,0.2,0.3,.600,0.8,1.3,2.0,0.2,0.4,0.1,0.6,1.3,0.9,0
Cameron Curry,20,1,6.5,0.1,0.6,.167,0.1,0.2,.333,0.1,0.5,.111,0.2,0.2,1.000,0.2,0.3,0.4,0.9,0.3,0.0,0.2,0.5,0.5,0
Dylan Haines,14,0,5.6,0.2,0.9,.231,0.1,0.5,.286,0.1,0.4,.167,0.0,0.1,.000,0.4,0.3,0.7,0.0,0.1,0.1,0.6,0.9,0.5,0
Braiten Madrigal,4,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0
Maurice Watson Jr.,35,33,31.1,5.4,10.9,.495,4.6,8.5,.538,0.8,2.4,.337,1.7,2.7,.628,0.6,3.0,3.6,7.1,2.1,0.0,2.9,2.5,13.3,0
D.J. Irving,34,32,31.1,3.9,9.9,.397,2.2,5.4,.407,1.7,4.5,.386,2.8,3.6,.785,0.5,2.9,3.4,2.3,1.2,0.1,2.0,2.1,12.4,0
Dom Morris,35,34,28.1,4.3,8.2,.526,4.0,7.3,.545,0.3,0.9,.367,2.2,3.1,.709,1.9,4.2,6.1,0.7,0.5,0.3,1.5,2.1,11.2,0
John Papale,35,33,30.4,3.2,7.3,.440,1.2,2.5,.489,2.0,4.8,.414,0.9,1.0,.882,0.5,1.2,1.7,1.2,0.7,0.1,0.5,1.0,9.3,0
Cedric Hankerson,35,0,14.6,1.7,4.2,.412,0.6,1.3,.467,1.1,2.9,.388,1.3,2.0,.681,0.6,1.4,2.0,0.3,0.8,0.1,0.4,1.6,6.0,0
Malik Thomas,35,3,19.2,2.2,5.2,.423,1.9,4.0,.468,0.3,1.2,.279,1.1,1.6,.679,1.2,2.9,4.0,1.2,0.5,0.4,1.6,1.8,5.8,0
Travis Robinson,35,6,19.0,1.8,5.2,.344,0.5,1.4,.396,1.3,3.9,.326,0.7,1.1,.575,0.5,1.6,2.2,0.6,0.7,0.2,0.9,1.7,5.5,0
Nathan Dieudonne,35,34,20.7,1.9,3.7,.508,1.5,2.5,.609,0.3,1.2,.293,1.1,1.5,.784,1.2,3.5,4.7,0.5,0.2,0.3,1.3,2.4,5.2,0
Justin Alston,28,0,8.6,1.2,1.9,.642,1.2,1.9,.642,0.0,0.0,,0.3,0.4,.750,0.6,1.1,1.8,0.1,0.3,0.3,0.5,1.9,2.8,0
Cameron Curry,5,0,2.8,0.4,1.0,.400,0.0,0.2,.000,0.4,0.8,.500,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.0,0.2,0.2,1.2,0
Dylan Brossman,14,0,2.4,0.2,0.7,.300,0.0,0.1,.000,0.2,0.6,.375,0.1,0.1,1.000,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.1,0.8,0
Dylan Haines,13,0,3.7,0.3,0.8,.400,0.2,0.2,1.000,0.2,0.6,.250,0.1,0.2,.500,0.1,0.5,0.5,0.2,0.2,0.2,0.2,0.5,0.8,0
Braiten Madrigal,7,0,2.0,0.1,0.4,.333,0.0,0.0,,0.1,0.4,.333,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0
James Kennedy,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D.J. Irving,30,30,34.7,4.5,11.4,.392,2.5,6.1,.415,1.9,5.3,.365,3.4,4.3,.783,0.8,2.6,3.3,3.6,1.4,0.0,2.7,1.9,14.2,0
Dom Morris,30,29,28.4,4.5,7.8,.574,4.3,7.5,.578,0.2,0.3,.500,2.5,3.2,.771,1.8,4.5,6.3,0.6,0.8,0.3,1.4,2.2,11.6,0
Maurice Watson Jr.,30,30,29.5,4.2,9.0,.463,3.3,6.5,.515,0.8,2.5,.329,2.0,2.7,.750,0.7,2.6,3.3,5.4,1.7,0.0,3.0,2.7,11.2,0
John Papale,30,14,30.3,3.3,7.7,.435,1.2,2.5,.467,2.2,5.2,.419,0.5,0.7,.682,0.6,2.1,2.6,1.1,0.7,0.1,0.7,1.7,9.3,0
Malik Thomas,30,16,23.1,2.8,6.1,.464,2.2,4.4,.496,0.7,1.7,.385,0.9,1.4,.683,1.7,3.6,5.3,1.3,1.0,0.7,1.4,2.0,7.3,0
Travis Robinson,30,16,23.1,2.3,5.6,.411,0.7,1.5,.500,1.6,4.1,.379,0.5,0.8,.600,0.3,2.0,2.3,0.8,1.2,0.3,0.9,2.0,6.7,0
Nathan Dieudonne,28,14,17.1,1.8,4.0,.434,1.4,2.8,.494,0.4,1.3,.306,0.6,0.8,.783,0.8,2.6,3.4,0.5,0.3,0.2,1.0,2.0,4.5,0
Zach Chionuma,29,0,5.9,0.6,1.9,.296,0.2,0.7,.350,0.3,1.2,.265,0.1,0.3,.375,0.2,0.6,0.8,0.1,0.1,0.0,0.2,0.4,1.5,0
Justin Alston,22,0,6.4,0.6,1.2,.519,0.6,1.2,.519,0.0,0.0,,0.1,0.3,.429,0.2,0.9,1.1,0.1,0.2,0.3,0.5,1.0,1.4,0
James Kennedy,23,1,7.1,0.5,0.9,.524,0.5,0.9,.524,0.0,0.0,,0.0,0.2,.000,0.5,0.5,1.0,0.1,0.0,0.0,0.5,1.5,1.0,0
Jamaal Gill,3,0,1.7,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,0.0,0.0,,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.7,0
Dylan Brossman,4,0,1.5,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0
Chris Kurz,4,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.3,0.8,0.3,0.0,0
Zack Denny,31,26,27.5,4.5,10.9,.412,3.2,6.8,.467,1.3,4.0,.320,2.5,3.0,.809,1.0,4.0,5.0,1.1,2.0,0.4,1.3,1.9,12.7,0
Wesley Alcegaire,32,32,27.3,4.3,10.2,.423,2.9,5.9,.487,1.4,4.3,.336,1.5,2.5,.608,0.9,2.4,3.3,1.4,0.7,0.3,2.2,2.7,11.6,0
Demajeo Wiggins,32,32,24.6,3.5,7.2,.487,3.5,7.2,.487,0.0,0.0,,3.0,4.9,.611,2.8,5.0,7.8,0.7,0.3,0.6,1.7,2.0,10.0,0
Dylan Frye,32,15,23.8,3.3,7.5,.442,2.0,4.3,.471,1.3,3.2,.402,1.0,1.4,.705,0.4,1.8,2.2,1.2,0.5,0.0,1.2,2.2,8.9,0
Antwon Lillard,30,17,23.0,2.6,6.1,.432,2.2,4.4,.508,0.4,1.7,.235,2.2,3.3,.677,1.2,3.0,4.2,1.5,0.7,0.4,1.7,2.1,7.9,0
Rodrick Caldwell,32,12,18.2,2.1,5.7,.368,1.1,2.8,.374,1.0,2.8,.363,1.6,2.2,.704,0.4,1.4,1.8,1.7,0.6,0.0,1.1,1.7,6.8,0
Ismail Ali,30,20,23.7,2.4,6.1,.401,2.2,5.3,.421,0.2,0.8,.261,1.7,2.6,.641,0.4,1.7,2.1,3.9,1.3,0.3,2.2,2.6,6.7,0
Hunter Folkertsma,1,0,5.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,4.0,4.0,1.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0
Teo Redding,1,0,5.0,2.0,3.0,.667,1.0,1.0,1.000,1.0,2.0,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
Jeffrey Uju,2,0,14.0,2.0,3.0,.667,1.5,2.5,.600,0.5,0.5,1.000,0.0,0.0,,0.5,4.5,5.0,0.0,0.0,0.5,1.0,1.0,4.5,0
Rasheed Worrell,31,0,15.5,1.7,3.8,.445,1.7,3.6,.464,0.0,0.2,.143,0.9,1.7,.547,1.6,2.2,3.8,0.4,0.4,0.6,0.8,2.8,4.4,0
Matt Fox,32,0,15.8,1.3,3.4,.391,0.3,0.7,.455,1.0,2.8,.375,0.4,0.5,.875,0.3,1.4,1.7,0.5,0.4,0.0,0.4,1.3,4.2,0
Justin Turner,4,0,13.3,1.3,3.0,.417,0.8,2.0,.375,0.5,1.0,.500,0.8,1.0,.750,0.0,1.0,1.0,0.3,0.3,0.0,0.8,1.5,3.8,0
Malik Hluchoweckyj,13,6,9.5,0.7,1.6,.429,0.4,0.9,.417,0.3,0.7,.444,0.2,0.4,.400,0.3,1.0,1.3,0.5,0.3,0.2,0.5,0.6,1.8,0
Ethan Good,5,0,3.6,0.2,1.0,.200,0.2,0.2,1.000,0.0,0.8,.000,0.2,0.4,.500,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.6,0.6,0
Spencer Parker,34,32,29.0,4.8,10.4,.462,3.9,8.1,.473,1.0,2.3,.423,3.4,4.8,.716,1.5,3.6,5.1,1.7,0.5,0.4,2.4,2.1,14.0,0
Zack Denny,34,29,27.0,3.9,9.4,.408,2.3,5.3,.441,1.5,4.2,.366,1.4,2.0,.681,1.2,4.8,6.0,0.9,1.2,0.1,1.3,1.7,10.6,0
Wesley Alcegaire,34,34,26.6,3.5,8.6,.410,2.0,4.3,.466,1.5,4.3,.354,1.6,2.2,.747,0.9,2.4,3.3,0.6,0.5,0.4,1.2,2.2,10.2,0
Antwon Lillard,34,3,21.1,3.1,6.1,.512,2.7,4.4,.607,0.5,1.7,.271,1.8,2.9,.629,1.1,2.2,3.4,0.6,0.7,0.3,1.3,2.1,8.6,0
Rasheed Worrell,34,28,20.0,2.8,5.7,.497,2.7,5.4,.500,0.1,0.3,.444,1.4,2.4,.588,1.6,3.0,4.6,0.5,0.2,0.9,0.8,2.7,7.1,0
Ismail Ali,34,1,21.1,1.4,3.6,.387,1.2,2.9,.414,0.2,0.7,.280,2.4,3.4,.701,0.3,1.8,2.1,3.8,0.8,0.3,2.1,2.4,5.4,0
David Joseph,34,33,20.6,1.8,4.6,.386,1.2,3.3,.363,0.6,1.3,.444,0.8,1.3,.651,0.2,2.2,2.4,2.9,1.1,0.2,1.4,1.6,5.0,0
Demajeo Wiggins,32,7,15.6,1.9,3.4,.564,1.9,3.4,.564,0.0,0.0,,0.7,1.8,.379,1.3,3.1,4.4,0.1,0.2,0.5,0.8,1.8,4.6,0
J.D. Tisdale,33,0,10.3,0.8,2.0,.418,0.8,1.8,.443,0.0,0.2,.167,0.9,1.3,.690,0.6,0.9,1.5,0.4,0.6,0.2,0.8,1.4,2.6,0
Matt Fox,18,1,7.4,0.8,1.9,.400,0.0,0.1,.000,0.8,1.9,.412,0.1,0.1,1.000,0.2,0.3,0.5,0.0,0.2,0.1,0.1,0.5,2.4,0
Josh Gomez,8,0,5.1,0.6,1.3,.500,0.5,1.0,.500,0.1,0.3,.500,0.4,0.6,.600,0.1,0.8,0.9,0.1,0.4,0.1,0.5,1.3,1.8,0
Malik Hluchoweckyj,9,0,5.0,0.7,1.3,.500,0.6,0.7,.833,0.1,0.7,.167,0.2,0.2,1.000,0.3,0.2,0.6,0.3,0.4,0.0,0.2,0.4,1.7,0
Garrett Mayleben,16,0,6.0,0.3,1.0,.313,0.3,0.8,.308,0.1,0.2,.333,0.3,0.4,.571,0.1,0.7,0.8,0.1,0.0,0.1,0.3,1.2,0.9,0
Brandon Busuttil,7,2,2.7,0.3,1.4,.200,0.1,0.4,.333,0.1,1.0,.143,0.0,0.1,.000,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.3,0.7,0
Richaun Holmes,31,30,28.8,5.3,9.5,.563,4.7,8.1,.588,0.6,1.4,.419,3.5,4.9,.712,2.8,5.2,8.0,0.8,0.7,2.7,1.9,2.5,14.7,1
Jehvon Clarke,32,8,24.1,3.8,8.8,.432,2.5,5.2,.479,1.3,3.6,.365,1.8,2.3,.806,0.8,2.2,3.0,1.6,0.8,0.0,1.5,1.3,10.7,0
Zack Denny,33,20,27.2,3.2,7.6,.417,1.7,3.8,.440,1.5,3.8,.394,1.4,1.6,.849,1.3,4.0,5.2,0.9,1.6,0.2,1.2,1.8,9.2,0
Anthony Henderson,33,32,26.1,3.2,6.6,.484,1.8,3.2,.566,1.4,3.4,.405,1.1,1.7,.643,1.2,1.9,3.1,1.3,0.9,0.2,0.7,1.5,8.8,0
Spencer Parker,33,26,24.9,2.7,6.5,.407,2.2,4.7,.462,0.5,1.8,.267,2.0,2.8,.728,1.1,2.6,3.7,0.9,0.6,0.1,1.3,2.3,7.8,0
Del'Vin Dickerson,31,5,15.3,2.2,5.5,.392,1.5,3.2,.469,0.7,2.4,.288,0.7,1.3,.538,0.6,1.8,2.4,0.4,0.4,0.2,0.7,3.0,5.7,0
David Joseph,33,25,21.5,1.5,5.1,.298,1.2,3.5,.345,0.3,1.6,.192,0.9,1.1,.857,0.3,2.2,2.5,3.3,0.9,0.0,1.7,1.4,4.2,0
Jovan Austin,33,5,16.5,1.1,2.9,.379,0.9,2.2,.397,0.2,0.7,.318,1.2,1.8,.633,0.2,1.2,1.4,2.6,0.5,0.1,1.9,1.1,3.5,0
Chauncey Orr,5,4,11.4,1.0,2.4,.417,0.8,1.4,.571,0.2,1.0,.200,0.0,0.2,.000,1.0,0.8,1.8,0.6,0.2,0.2,0.4,0.4,2.2,0
Josh Gomez,25,3,6.9,0.8,1.5,.553,0.8,1.5,.541,0.0,0.0,1.000,0.3,0.5,.583,0.6,1.1,1.6,0.1,0.2,0.4,0.4,1.2,2.0,0
J.D. Tisdale,17,0,6.5,0.2,0.9,.200,0.1,0.4,.286,0.1,0.5,.125,0.4,0.6,.636,0.4,0.9,1.3,0.4,0.1,0.1,0.5,0.5,0.8,0
Garrett Mayleben,22,0,8.6,0.3,1.2,.269,0.2,0.5,.417,0.1,0.6,.143,0.0,0.0,,0.4,0.7,1.0,0.0,0.0,0.1,0.3,0.8,0.7,0
Damarkeo Lyshe,14,2,3.9,0.1,0.8,.182,0.0,0.4,.000,0.1,0.4,.333,0.1,0.3,.500,0.1,0.1,0.3,0.2,0.1,0.0,0.1,0.4,0.6,0
Matt Fox,15,0,3.6,0.1,0.6,.222,0.0,0.1,.000,0.1,0.5,.250,0.0,0.0,,0.1,0.3,0.3,0.1,0.0,0.0,0.1,0.2,0.4,0
Brandon Busuttil,9,0,2.1,0.1,0.3,.333,0.1,0.1,1.000,0.0,0.2,.000,0.0,0.0,,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0
Chauncey Orr,1,1,12.0,5.0,6.0,.833,3.0,3.0,1.000,2.0,3.0,.667,2.0,2.0,1.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1
Richaun Holmes,32,31,32.0,4.7,9.3,.507,4.3,8.0,.539,0.4,1.3,.300,3.5,5.0,.706,2.7,5.0,7.7,0.9,1.1,2.8,1.8,2.8,13.3,0
Jehvon Clarke,32,32,36.4,4.8,13.1,.362,3.6,8.8,.411,1.1,4.3,.261,1.8,2.7,.678,0.9,2.6,3.5,4.7,1.9,0.1,3.7,2.0,12.5,0
Spencer Parker,32,30,35.0,4.2,8.9,.474,3.9,7.3,.543,0.3,1.7,.170,3.8,5.4,.703,1.4,3.7,5.1,1.3,0.7,0.3,3.2,2.7,12.5,0
Anthony Henderson,31,31,33.8,3.7,9.2,.401,2.1,5.0,.423,1.5,4.1,.375,1.5,2.5,.597,1.1,2.8,3.9,1.7,2.1,0.2,1.3,2.8,10.4,0
Cameron Black,32,32,29.8,3.4,6.8,.502,3.4,6.8,.502,0.0,0.0,,0.6,1.3,.429,1.6,6.0,7.7,1.5,0.7,1.7,1.6,2.5,7.4,0
Craig Sealey,16,1,15.4,1.4,4.0,.359,1.4,3.9,.355,0.1,0.1,.500,0.9,1.4,.609,0.8,1.7,2.4,0.6,0.3,0.4,0.6,1.1,3.8,0
Zack Denny,3,0,10.3,1.0,2.7,.375,0.0,1.0,.000,1.0,1.7,.600,0.3,1.3,.250,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.7,3.3,0
J.D. Tisdale,32,2,16.6,0.9,2.9,.315,0.9,2.4,.364,0.0,0.5,.067,0.5,1.4,.356,0.4,1.6,2.0,1.4,0.8,0.1,1.8,2.5,2.3,0
Damarkeo Lyshe,26,0,6.7,0.5,1.6,.317,0.2,0.5,.429,0.3,1.0,.259,0.3,0.5,.750,0.2,0.2,0.4,0.4,0.2,0.0,0.3,1.2,1.6,0
Josh Gomez,26,0,5.7,0.3,1.2,.300,0.3,0.9,.333,0.0,0.2,.167,0.1,0.2,.333,0.4,0.5,0.9,0.1,0.1,0.3,0.4,1.0,0.8,0
Shaun Joplin,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
A'uston Calhoun,32,32,34.1,5.7,12.9,.444,5.1,11.0,.459,0.7,1.8,.356,3.0,3.9,.782,2.3,4.8,7.1,0.8,0.4,0.5,2.2,1.9,15.1,0
Jordon Crawford,32,30,34.9,5.6,14.3,.392,3.9,9.0,.436,1.7,5.3,.318,2.0,2.7,.756,0.6,2.0,2.6,4.3,1.7,0.0,3.6,2.2,15.0,0
Chauncey Orr,32,31,27.3,2.6,5.7,.448,1.8,3.6,.504,0.8,2.1,.353,1.7,2.0,.815,0.9,2.8,3.7,1.6,1.0,0.1,1.3,1.7,7.5,0
Richaun Holmes,32,2,18.8,2.8,4.3,.633,2.8,4.3,.642,0.0,0.1,.000,1.0,1.6,.620,2.4,2.6,5.0,0.2,0.5,2.3,0.8,2.1,6.5,1
Luke Kraus,32,24,24.2,1.3,4.1,.303,0.6,1.4,.391,0.7,2.7,.256,0.9,1.3,.700,0.1,2.1,2.2,1.6,1.2,0.1,0.9,2.5,4.1,0
Anthony Henderson,29,9,14.4,1.2,3.6,.327,0.7,1.8,.385,0.5,1.8,.269,0.7,1.0,.667,0.5,1.6,2.1,0.8,0.7,0.0,0.4,1.0,3.5,0
Cameron Black,32,29,19.4,1.6,3.3,.481,1.6,3.3,.481,0.0,0.0,,0.2,0.7,.286,1.1,3.2,4.3,0.7,0.7,1.0,0.6,2.0,3.4,0
Jehvon Clarke,25,0,11.9,1.3,4.0,.327,0.8,2.4,.344,0.5,1.6,.300,0.3,0.4,.800,0.4,1.2,1.7,1.2,0.5,0.1,1.5,1.2,3.4,0
Craig Sealey,29,1,10.2,1.1,2.9,.388,1.1,2.7,.416,0.0,0.3,.125,0.8,1.3,.632,0.6,1.3,2.0,0.3,0.3,0.1,0.9,1.0,3.1,0
Damarkeo Lyshe,6,0,1.5,0.7,1.0,.667,0.3,0.5,.667,0.3,0.5,.667,0.2,0.3,.500,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.8,0
Spencer Parker,15,0,5.8,0.5,1.7,.308,0.5,1.6,.333,0.0,0.1,.000,0.5,0.8,.667,0.5,0.6,1.1,0.4,0.5,0.0,0.5,0.8,1.6,0
James Erger,31,1,10.3,0.5,1.4,.405,0.3,0.5,.563,0.3,0.8,.308,0.2,0.2,.833,0.3,0.6,0.9,0.6,0.4,0.1,0.4,0.6,1.5,0
Darrell Brown,32,30,30.6,3.8,10.1,.380,2.4,6.3,.385,1.4,3.9,.371,3.4,4.4,.786,0.2,2.1,2.3,2.7,0.7,0.0,2.9,2.1,12.6,0
JoJo McGlaston,33,14,21.8,2.8,6.8,.413,1.8,4.0,.458,1.0,2.8,.348,1.6,2.4,.667,0.9,2.8,3.7,0.8,0.8,0.7,1.6,1.8,8.1,0
Donte Thomas,32,25,21.7,2.9,5.6,.517,2.8,5.3,.542,0.1,0.4,.167,1.8,2.8,.670,1.9,4.7,6.6,0.8,0.8,0.6,1.2,2.5,7.7,0
Luuk van Bree,33,10,20.0,2.3,5.9,.397,1.1,2.3,.487,1.2,3.6,.339,0.6,1.0,.636,0.5,2.9,3.3,0.9,0.8,0.4,1.3,3.0,6.5,0
Dwayne Lautier-Ogunleye,30,9,19.9,1.7,4.2,.394,1.1,2.9,.395,0.5,1.4,.390,2.2,3.4,.650,0.4,2.5,2.9,1.6,0.7,0.1,1.5,1.9,6.1,0
Koch Bar,33,26,21.3,2.3,4.5,.517,2.3,4.5,.517,0.0,0.0,,1.4,2.4,.595,1.9,3.4,5.3,0.3,0.5,1.2,1.3,1.8,6.0,0
Nate Kennell,32,16,17.9,1.8,4.3,.424,0.9,2.0,.438,1.0,2.3,.413,1.0,1.4,.727,0.1,1.8,1.9,1.7,0.5,0.2,1.3,2.3,5.7,0
Antoine Pittman,31,19,17.6,1.9,4.6,.417,1.4,3.0,.457,0.5,1.6,.340,1.2,2.1,.585,0.4,1.5,1.8,0.8,0.7,0.2,1.5,1.7,5.6,0
Jayden Hodgson,33,10,20.9,1.7,4.6,.371,0.7,2.1,.348,1.0,2.5,.390,0.8,1.1,.694,0.4,1.5,1.8,1.7,0.5,0.0,1.5,1.8,5.1,0
Alex Foster,19,2,5.4,0.8,1.5,.552,0.8,1.5,.552,0.0,0.0,,0.4,0.8,.467,0.4,0.7,1.1,0.1,0.0,0.3,0.5,0.9,2.1,0
Callum Barker,27,3,8.6,0.7,1.3,.500,0.7,1.3,.500,0.0,0.0,,0.6,0.8,.762,0.6,1.1,1.7,0.2,0.3,0.2,0.4,1.4,1.9,0
Ronnie Suggs,16,1,7.2,0.6,2.0,.313,0.6,1.1,.529,0.1,0.9,.067,0.6,1.0,.563,0.4,1.4,1.8,0.3,0.3,0.1,0.3,0.7,1.9,0
Peter Hanley,5,0,1.8,0.2,0.2,1.000,0.2,0.2,1.000,0.0,0.0,,0.2,0.4,.500,0.4,0.6,1.0,0.2,0.0,0.0,0.0,0.2,0.6,0
Lou Griffith,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dwayne Lautier-Ogunleye,32,24,32.3,2.9,7.7,.377,2.0,5.0,.404,0.9,2.7,.326,3.2,5.3,.598,0.2,3.8,4.0,2.9,0.7,0.3,3.4,2.7,9.8,0
Donte Thomas,31,27,24.9,3.1,7.2,.437,2.5,5.0,.506,0.6,2.1,.273,2.2,3.0,.734,1.6,4.6,6.2,0.8,0.5,0.5,2.2,3.5,9.1,0
Ronnie Suggs,32,19,30.2,2.8,8.5,.336,1.9,4.9,.391,0.9,3.6,.261,1.9,2.7,.701,0.6,3.4,4.0,1.3,0.6,0.2,1.8,2.6,8.5,0
Luuk van Bree,30,28,27.0,3.0,7.8,.383,1.5,3.7,.418,1.5,4.2,.352,1.0,1.5,.659,1.3,3.3,4.6,0.9,0.6,0.4,1.7,3.8,8.4,0
Antoine Pittman,29,26,27.4,2.8,7.7,.363,1.9,4.7,.415,0.9,3.0,.284,1.7,2.3,.758,0.8,1.4,2.3,1.2,0.8,0.2,2.1,2.8,8.2,0
Callum Barker,32,26,22.8,1.8,4.0,.461,1.8,3.3,.538,0.1,0.8,.125,1.3,2.2,.609,1.4,3.1,4.5,0.3,0.4,0.4,1.8,3.3,5.1,0
Ka'Darryl Bell,22,4,15.4,1.2,3.7,.333,1.0,2.3,.412,0.3,1.4,.200,0.7,1.0,.727,0.2,0.8,1.0,0.6,0.7,0.1,1.6,2.2,3.5,0
Scottie James,30,3,9.9,1.0,2.6,.392,0.7,1.5,.500,0.3,1.2,.257,0.8,1.2,.694,1.0,1.6,2.6,0.2,0.1,0.4,0.6,1.4,3.2,0
Davante Cooper,26,1,8.0,0.7,1.6,.429,0.7,1.6,.429,0.0,0.0,,0.3,0.4,.636,0.2,1.1,1.3,0.1,0.0,0.3,0.5,0.9,1.7,0
Joel Okafor,26,2,10.8,0.4,1.5,.250,0.4,1.1,.357,0.0,0.5,.000,0.3,0.7,.421,0.2,1.0,1.2,1.1,0.3,0.0,1.2,1.6,1.1,0
